PROD_CODIGO;PROD_COD_BAR;PROD_DESCRICAO
23817;7896637615990;CAMERA DE VIDEO  IP 4MP COM RECONHECIMENTO FACIAL VIP 9450 B FACE INTELBRAS 1950014
26069;7899298653790;CAMERA DE VIDEO  SPEED DOME VIP 3216 SD IR IA INTELBRAS 4570009
24714;7899298621706;CAMERA DE VIDEO  SPEED DOME VIP 3225 SD IR IA INTELBRAS 4563143
25885;7899298621676;CAMERA DE VIDEO  SPEED DOME VIP 5232 SD IR IA INTELBRAS 4563142
23814;7896637625128;CAMERA DE VIDEO FISHEYE 12MP COM IA VIP 91210 F IA INTELBRAS 1950079
25364;7899298610090;CAMERA DE VIDEO IP  VIP 3260 Z G2 INTELBRAS 4564044
23237;7896637631976;CAMERA DE VIDEO IP  VIP 5280 B IA INTELBRAS 4564208
26532;7899298652038;CAMERA DE VIDEO IP BULLET VIP 1230W G4 INTELBRAS 4560016
24361;7899298631019;CAMERA DE VIDEO IP BULLET VIP 3230 B SL G2 INTELBRAS 4564052
22912;7896637618298;CAMERA DE VIDEO IP BULLET VIP 3230 B SL INTELBRAS 4564030
26892;7899298661344;CAMERA DE VIDEO IP BULLET VIP 3250 AL IA INTELBRAS 4570020
26409;7899298661320;CAMERA DE VIDEO IP BULLET VIP 3260 Z IA INTELBRAS 4570019
25011;7899298647089;CAMERA DE VIDEO IP BULLET VIP 3280 B AL INTELBRAS 4560015
25504;7899298630937;CAMERA DE VIDEO IP BULLET VIP 3430 B G2 INTELBRAS 4564207
21510;7896637685498;CAMERA DE VIDEO IP BULLET VIP 3430 W INTELBRAS 4564192
25809;7899298631866;CAMERA DE VIDEO IP BULLET VIP 3830 B INTELBRAS 4564216
26922;7899298652113;CAMERA DE VIDEO IP BULLET VIP 5460 Z IA INTELBRAS 4570005
24089;7896637604659;CAMERA DE VIDEO IP BULLET VIP 5550 Z IA  INTELBRAS 4564202
24023;7899298623854;CAMERA DE VIDEO IP BULLET VIP 7250 LPR IA FT G2 INTELBRAS 1950303
23818;7899298606161;CAMERA DE VIDEO IP BULLET VIP 7250 LPR IA FT INTELBRAS 1950233
26031;7899298644392;CAMERA DE VIDEO IP BULLET VIP 7430 A FT INTELBRAS 1950464
23811;7896637624121;CAMERA DE VIDEO IP BULLET VIP 9860 IA 4K COM ZOOM MOTORIZADO INTELBRAS 1950084
27012;7899298686231;CAMERA DE VIDEO IP BULLET VIPW 1430 B INTELBRAS 4570037
26417;7899298651666;CAMERA DE VIDEO IP DOME VIP 1230 D W G4 INTELBRAS 4560017
23150;7896637697903;CAMERA DE VIDEO IP DOME VIP 1230 D W INTELBRAS 4564199
24960;7899298645214;CAMERA DE VIDEO IP DOME VIP 3230 D SL G3 INTELBRAS 4564069
21415;7896637685467;CAMERA DE VIDEO IP DOME VIP 3230D DW INTELBRAS 4564191
24145;7899298631002;CAMERA DE VIDEO IP DOME VIP 3230D SL G2 INTELBRAS 4564053
22899;7896637618274;CAMERA DE VIDEO IP DOME VIP 3230D SL INTELBRAS 4564031
25363;7896637619981;CAMERA DE VIDEO IP DOME VIP 3240 D IA INTELBRAS 4564204
23542;7899298605317;CAMERA DE VIDEO IP DOME VIP 3240 D Z INTELBRAS 4564210
26310;7899298661313;CAMERA DE VIDEO IP DOME VIP 3430D INTELBRAS 4570018
25948;7896637604734;CAMERA DE VIDEO IP DOME VIP 5550D Z IA INTELBRAS 4564203
25880;7899298657040;CAMERA DE VIDEO IP DOME VIP 9440 D IA FT G2 INTELBRAS 1950578
23816;7896637630924;CAMERA DE VIDEO IP DOME 2MP COM IA VIP 7250 D IA INTELBRAS 1950133
23815;7899298606970;CAMERA DE VIDEO IP MULTISENSOR COM CONTAGEM DE PESSOAS VIP 9320 3D IA FT INTELBRAS 1950245
24228;7896637692106;CAMERA DE VIDEO IP SPEED DOME VIP 7245 SD INTELBRAS 1950007
27254;7899298689522;CAMERA DE VIDEO IP VIP 1230 B G5 INTELBRAS 4570045
27250;7899298686200;CAMERA DE VIDEO IP VIPW 1430D IR INTELBRAS 4570038
23812;7899298610632;CAMERA DE VIDEO PANORAMICA MULTI SENSOR 180 VIP 9180 B PAN FT INTELBRAS 1950262
26859;7899298670780;CAMERA DE VIDEO PORTATIL BCM 1035 128GB INTELBRAS 4560055
24107;7899298625834;CAMERA DE VIDEO VHD 3240 FULL COLOR G6 INTELBRAS 4565352
23118;7896637628532;CAMERA DE VIDEO VHD 3240 FULL COLOR INTELBRAS 4565316
23840;7896637635011;CAMERA DE VIDEO VHD 3240 VF G6 INTELBRAS 4565327
21875;7896637686952;CAMERA DE VIDEO VHD 3240 Z G5 INTELBRAS 4565272
25839;7899298647010;CAMERA DE VIDEO VHD 3240D VF G7 INTELBRAS 4560029
24096;7899298626015;CAMERA DE VIDEO WIFI FULL HD IMX  INTELBRAS 4565504
24116;7899298634164;CAMERA DE VIDEO WIFI FULL HD IMX BLACK INTELBRAS 4565606
24399;7899298633488;CAMERA DE VIDEO WIFI FULL HD IMX C BLACK INTELBRAS 4565515
24412;7899298633433;CAMERA DE VIDEO WIFI FULL HD IMX C C/MICRO SD 32GB INTELBRAS 4565614
24413;7899298633426;CAMERA DE VIDEO WIFI FULL HD IMX C INTELBRAS 4565514
24161;7899298634256;CAMERA DE VIDEO WIFI FULL HD IMX C/MICRO SD 32GB INTELBRAS 4565605
26978;7899298695486;CAMERA DE VIDEO WI-FI FULL HD IM7 S FULL COLOR C/ MICROSD 32GB INTELBRAS 4590022
25523;7899298661757;CAMERA DE VIDEO WIFI HD IMX1 C/ MICRO 32GB INTELBRAS 4590011
25460;7899298654315;CAMERA DE VIDEO WIFI HD IMX1 INTELBRAS 4590009
26121;7899298664277;CAMERA DE VIDEO WIFI HD IM5 S 4MP INTELBRAS 4590012
27251;7899298691877;CAMERA DE VIDEO WIFI IM7-S FC INTELBRAS 4590016
25316;7896637642682;CAMERA DE VIDEO WIFI SMART IZC 1003 INTELBRAS 4565700
25341;7899298637363;CAMERA DE VIDEO WIFI SMART IZC 1004 INTELBRAS 4565703
25128;7899298649922;CAMERA DOME VIP 1220 D FC G4 INTELBRAS 4570001
17228;7896637670814;CAMERA IP BULLET FULL HD VIP E3250 Z INTELBRAS 4564148
19898;7896637677349;CAMERA IP BULLET VIP S3020 G2 INTELBRAS 4564171
17173;7896637663823;CAMERA IP BULLET VIP S3230 INTELBRAS 4564131 FULL HD
18712;7896637673761;CAMERA IP BULLET VIP S3330 G2 INTELBRAS 4564009
18495;7896637673020;CAMERA IP BULLET VIP 1120 B INTELBRAS 4564011
23629;7899298605966;CAMERA IP BULLET VIP 1130 B G2 INTELBRAS 4564048
24124;7899298629894;CAMERA IP BULLET VIP 1130 B G3 INTELBRAS 4564060
24081;7899298605669;CAMERA IP BULLET VIP 1230 B G2 INTELBRAS 4564046
24033;7899298629856;CAMERA IP BULLET VIP 1230 B G3 INTELBRAS 4564062
20910;7896637680004;CAMERA IP BULLET VIP 3230 VF G2 INTELBRAS 4564164
25881;7899298639206;CAMERA IP BULLET VIP 94120 LPR IA FT G2 INTELBRAS 1950427
19835;7896637676427;CAMERA IP BULLET 1220 B 3,6MM INTELBRAS 4564020
25877;7899298648710;CAMERA IP DE CONTAGEM DE PESSOAS VIP 9420 3D FT INTELBRAS 1950507
26974;7899298687818;CAMERA IP DE TV BULLET VIPC 1230 B G2 INTELBRAS 4570041
26436;7899298687566;CAMERA IP DE TV BULLET VIPC 1230 B INTELBRAS 4570040
26984;7899298685838;CAMERA IP DE TV DOME VIP 1220 D FC+ 4570030 INTELBRAS
26912;7899298660187;CAMERA IP DE VIDEO DOME VIP 3225 SD IR IA G2 INTELBRAS 4570016
27271;7899298673590;CAMERA IP DE VIDEO SPEED DOME VIP 5232 SD IA G2 INTELBRAS 4570024
27054;7899298686224;CAMERA IP DE VIDEO VIP 1300 MINI SD INTELBRAS 4570029
26162;7899298637813;CAMERA IP DE VIDEO VIP 91210 F IA FT 1950404 INTELBRAS
27017;7899298686217;CAMERA IP DE VIDEO VIPW 1300 MINI SD INTELBRAS 4570028
18497;7896637673037;CAMERA IP DOME VIP 1120 D INTELBRAS 4564010
18207;7896637672986;CAMERA IP DOME VIP 1120 D 3,6MM INTELBRAS 4564150
23630;7899298605973;CAMERA IP DOME VIP 1130 D G2 INTELBRAS 4564049
24153;7899298629955;CAMERA IP DOME VIP 1130 D G3 INTELBRAS 4564061
19901;7896637675857;CAMERA IP DOME VIP 1130 D VF 2,8 A 12MM INTELBRAS 4564154
19876;7896637676441;CAMERA IP DOME VIP 1220 D G2 INTELBRAS 4564021
24248;7899298629931;CAMERA IP DOME VIP 1230 D G3 INTELBRAS 4564063
26881;7899298689539;CAMERA IP DOME VIP 1230 D G5 INTELBRAS 4570046
20993;7896637679688;CAMERA IP DOME VIP 5500 F INTELBRAS 4564176 FESHEYE
23823;7899298605652;CAMERA IP DONE VIP 1230 D G2 INTELBRAS 4564047
21932;7896637686655;CAMERA IP FULL HD VIP 3250 C/ MICROFONE INTELBRAS 4564194
20943;7896637675697;CAMERA IP SPEED DOME FULL HD VIP 5220 SD IR INTELBRAS 4563127
22160;7896637681377;CAMERA IP SPEED DOME VIP 5230 SD INTELBRAS 4563133
19343;7896637677356;CAMERA IP VIP S3330 G2 INTELBRAS 4564170 3 MP
19877;7896637676410;CAMERA IP VIP S4020 DOME G2 INTELBRAS 4564168
20765;7896637681780;CAMERA IP VIP S4020 G3 INTELBRAS 4564180
17083;7896637663816;CAMERA IP VIP S4220 INTELBRAS 4564132 FULL HD
19880;7896637677363;CAMERA IP VIP S4320 DOME G2 INTELBRAS 4564169
20562;7896637679657;CAMERA IP VIP 3230 B FULL HD/2MP/IP67/POE INTELBRAS 4564173
20559;7896637679671;CAMERA IP VIP 3230 D FULL HD/2MEGA/IP67/POE INTELBRAS 4564172
21242;7896637684217;CAMERA IP VIP 3260 Z INTELBRAS 4564182
13938;7896637641456;CAMERA P KIT DE MONITORAMENTO WIRE INTELBRAS EHC101 4150002 P/ EHM
16986;7896637662444;CAMERA SPEED DOME VHD 3020 SD INTELBRAS 4563112
20726;7896637678438;CAMERA SPEED DOME VIP 3212 SD IR INTELBRAS 4563129
22676;7896637691819;CAMERA SPEED DOME VIP 3215 SD IR INTELBRAS 4563136
19514;7896637677547;CAMERA SPEED DOME VIP 5230 SD INTELBRAS 4563128
21389;7896637685986;CAMERA TV IP BULLET VIP 1020B G2 INTELBRAS 4564026
21366;7896637686013;CAMERA TV IP DOME VIP 1020D 2.8 G2 IP67 (POE) INTELBRAS 4564027
27052;7899298692379;CAMERA TV P/ SISTEMA DE SEGURANCA BULLET VHD 1220 B FC+ INTELBRAS 4560096
26985;7899298696629;CAMERA TV P/ SISTEMA DE SEGURANCA BULLET VHD 1230 B G8 INTELBRAS 4560090
27053;7899298698203;CAMERA TV P/ SISTEMA DE SEGURANCA VHD 1220 D G8 BLACK INTELBRAS 4560076
26612;7896637631587;CAMERA TV P/ SISTEMA DE SEGURANCA VHL 1220 D G2 INTELBRAS 4565320
26863;7899298688341;CAMERA TV P/SIST. DE SEGURANCA VHD 1220 D MIC G8 4560085 INTELBRAS
26687;7896637631631;CAMERA TV P/SIST. DE SEGURANCA VHL 1220 B G2 INTELBRAS 4565321
21392;7896637682008;CAMERA TV P/SISTEMA DE SEG. VHD 5880 Z 4K INTELBRAS 4565141
25649;7899298652045;CAMERA VEICULAR FULL DUO DC 3201 2K INTELBRAS 4590007
24422;7896637632188;CAMERA VHC 1120 B INTELBRAS 4565330
24423;7896637632171;CAMERA VHC 1120 D INTELBRAS 4565329
19820;7896637678759;CAMERA VHD 1010 B 3,6MM G4 INTELBRAS 4565261
22037;7896637687553;CAMERA VHD 1010 B 3,6MM G5 INTELBRAS 4565290
20078;7896637678766;CAMERA VHD 1010 D G4 INTELBRAS 4565260
22066;7896637687522;CAMERA VHD 1010 D G5 INTELBRAS 4565291
23230;7896637632515;CAMERA VHD 1010 D G6 INTELBRAS 4565331
18563;7896637675789;CAMERA VHD 1010 D 3,6MM G3 INTELBRAS 4565230
17184;7896637669818;CAMERA VHD 1010 D 3,6MM INTELBRAS 4563116
16256;7896637662192;CAMERA VHD 1020 D 3,6MM INTELBRAS 4565105
19639;7896637678865;CAMERA VHD 1120 B G4 2,6MM INTELBRAS 4565256
21943;7896637687515;CAMERA VHD 1120 B G5 INTELBRAS 4565292
23488;7896637632423;CAMERA VHD 1120 B G6 INTELBRAS 4565334
19638;7896637678827;CAMERA VHD 1120 D G4 2,6MM INTELBRAS 4565255
21970;7896637687508;CAMERA VHD 1120 D G5 INTELBRAS 4565293
23231;7896637632201;CAMERA VHD 1120 D G6 INTELBRAS 4565333
24830;7899298645726;CAMERA VHD 1120 D G7 INTELBRAS 4560035
24802;7899298645719;CAMERA VHD 1130 B G7  INTELBRAS 4560033
20211;7896637678049;CAMERA VHD 1220 B G4 FULL HD INTELBRAS 4565246
18244;7896637672351;CAMERA VHD 1220 B 3,6MM FULL HD INTELBRAS 4565215
23143;7896637635714;CAMERA VHD 1220 D FULL COLOR INTELBRAS 4565319
19183;7896637675451;CAMERA VHD 1220 D FULL HD 3,6MM G3 INTELBRAS 4565236
19703;7896637678032;CAMERA VHD 1220 D G4 INTELBRAS 4565245
25638;7899298646983;CAMERA VHD 1220 D G7 BLACK INTELBRAS 4560028
24967;7899298646945;CAMERA VHD 1220 D G7 INTELBRAS 4560026
24881;7899298646952;CAMERA VHD 1230 B G7  INTELBRAS 4560040
26991;7899298646990;CAMERA VHD 1230 B G7 BLACK INTELBRAS 4560039
24963;7899298611592;CAMERA VHD 1420 D G6 INTELBRAS 4565350
17718;7896637669115;CAMERA VHD 3020 D FULL HD 3,6MM INTELBRAS 4565110
17719;7896637669122;CAMERA VHD 3030 B FULL HD 3,6MM INTELBRAS 4565111
16007;7896637655194;CAMERA VHD 3030 B 6MM INTELBRAS 4565103
18310;7896637672788;CAMERA VHD 3115 SD DOME INTELBRAS 4563123
20077;7896637678841;CAMERA VHD 3120 B G4 INTELBRAS 4565258
23126;7896637632522;CAMERA VHD 3120 B G6 INTELBRAS 4565336
18494;7896637675512;CAMERA VHD 3120 B 2,8MM G3 INTELBRAS 4565228
22214;7896637601917;CAMERA VHD 3120 B 3,6MM G5 INTELBRAS 44565310
17172;7896637670241;CAMERA VHD 3120 B 3,6MM INTELBRAS 4565115
20174;7896637678858;CAMERA VHD 3120 D G4 INTELBRAS 4565257
22067;7896637687539;CAMERA VHD 3120 D G5 INTELBRAS 4565294
24619;7899298645689;CAMERA VHD 3130 B G7 INTELBRAS 4560036
18470;7896637675505;CAMERA VHD 3130 B 2,8MM G3 INTELBRAS 4565229
20090;7896637678834;CAMERA VHD 3130 B 3,6MM G4 INTELBRAS 4565259
22038;7896637687560;CAMERA VHD 3130 B 3,6MM G5 INTELBRAS 4565295
23117;7896637632195;CAMERA VHD 3130 B 3,6MM G6 INTELBRAS 4565337
19344;7896637676502;CAMERA VHD 3140 VF G3 INTELBRAS 4565242
20081;7896637678704;CAMERA VHD 3140 VF G4 INTELBRAS 4565262
21942;7896637687546;CAMERA VHD 3140 VF G5 INTELBRAS 4565296
23479;7896637632157;CAMERA VHD 3140 VF G6 INTELBRAS 4565338
25084;7899298645665;CAMERA VHD 3150 VF G7 INTELBRAS 4560038
24962;7899298616245;CAMERA VHD 3220 D A G6 INTELBRAS 4565351
22483;7896637601290;CAMERA VHD 3230 B G5 INTELBRAS 4565308
23337;7896637631570;CAMERA VHD 3230 B G6 INTELBRAS 4565325
24880;7899298646976;CAMERA VHD 3230 B G7 INTELBRAS 4560025
21410;7896637686525;CAMERA VHD 3230 B 3,6MM FULL HD G4 INTELBRAS 4565270
25437;7899298646969;CAMERA VHD 3230 D G7 INTELBRAS 4560027
27066;7899298696254;CAMERA VHD 3230 D G8 INTELBRAS 4560080
24926;7899298615606;CAMERA VHD 3430 B G6 INTELBRAS 4565346
25438;7899298627241;CAMERA VHD 3520 D INTELBRAS 4565356
16741;7896637666275;CAMERA VHD 5020 D 3,6MM INTELBRAS 4565107
21058;7896637684828;CAMERA VHD 5240 B STARLIGHT FULL HD INTELBRAS 4565144
19512;7896637675611;CAMERA VHD 5250 Z 2,7-12MM G3 INTELBRAS 4565123
23148;7896637632645;CAMERA VHD 5820 D 4K  INTELBRAS 4565151
23149;7896637632546;CAMERA VHD 5830 B 4K  INTELBRAS 4565150
20929;7896637682015;CAMERA VHD 5840 B 4K 3,6MM INTELBRAS 4565142
26975;7899298672173;CAMERA VHL 1120 B G2 INTELBRAS 4560052
21236;7896637686082;CAMERA VHL 1120 B INTELBRAS 4565276
22007;7896637697309;CAMERA VHL 1120 BULLET INTELBRAS 4565299
21340;7896637686075;CAMERA VHL 1120 D INTELBRAS 4565275
21996;7896637697293;CAMERA VHL 1120 DOME INTELBRAS 4565298
22107;7896637697255;CAMERA VHL 1220 BULLET INTELBRAS 4565304
22162;7896637697248;CAMERA VHL 1220 DOME INTELBRAS 4565303
25873;7899298659662;CAMERA VIDEO CORPORAL BCM 5000 DEFENSE 128 GB INTELBRAS 4950037
18204;7896637668514;CAMERA VIP S3130 VF HD 1.3MP VARIFOCAL INTELBRAS 4564137
25244;7899298650577;CAMERA VIP 1230 D G4 INTELBRAS 4564067
19483;7896637677066;CAMERA VM 3120 IR 2,8MM G4 INTELBRAS 4562049
18413;7896637673556;CAMERA VMD 1010 IR INTELBRAS G3 4562043
17128;7896637666435;CAMERA VMD 1010 IR 3,6MM INTELBRAS 4561000
18242;7896637672870;CAMERA VMD 1120 IR 2,8MM G2 INTELBRAS 4562041
20904;7896637680837;CAMERA VMH 1010 D AHD SERIE 1000 INTELBRAS 4562057
20620;7896637676168;CAMERA VMH 1220 B AHD SERIE 1000 INTELBRAS 4562047
20622;7896637680899;CAMERA VMH 1220 D AHD SERIE 1000 INTELBRAS 4562048
15904;7896637644006;CAMERA VP S640 PROF INTELBRAS 4561101
16217;7896637644013;CAMERA VPD S640 IR INTELBRAS 4561102
22581;7896637603065;CAMERA WI-FI FULL HD IM3 INTELBRAS 4565500 BRANCO
22836;7896637624169;CAMERA WI-FI FULL HD IM3 INTELBRAS 4565603 PRETO
24668;7899298633334;CAMERA WI-FI FULL HD IM4 C C/MICRO SD 32 GB INTELBRAS 4565610
24475;7899298633167;CAMERA WI-FI FULL HD IM4 C INTELBRAS 4565510
24418;7899298638261;CAMERA WI-FI FULL HD IM4 C INTELBRAS 4565517
23269;7896637623926;CAMERA WI-FI FULL HD IM4 C/MICRO SD 32 GB INTELBRAS 4565601
22591;7896637603058;CAMERA WI-FI FULL HD IM4 INTELBRAS 4565501
24746;7899298639817;CAMERA WI-FI FULL HD IM5+ FULL COLOR INTELBRAS 4565505
24247;7899298628101;CAMERA WI-FI FULL HD IM5 S C/ MICRO SD 32GB INTELBRAS 4565604
25642;7899298648369;CAMERA WI-FI FULL HD IM5 SC BLACK INTELBRAS 4590006
24634;7899298633419;CAMERA WI-FI FULL HD IM5 SC C/ MICROSD 32GB INTELBRAS 4565611
24591;7899298633402;CAMERA WI-FI FULL HD IM5 SC INTELBRAS 4565511
25015;7899298625490;CAMERA WI-FI FULL HD IM7 FULL COLOR INTELBRAS 4565506
27067;7899298689225;CAMERA WI-FI FULL IM6 FULL COLOR INTELBRAS 4590014
20751;7896637681209;CAMERA WI-FI HD IC5 MIBO INTELBRAS 4560144
19260;7896637676601;CAMERA WI-FI HD IC5 MIBO INTELBRAS 4565244
27097;7899298692300;CAMERA WI-FI MIBO INFRA 360° IM7+ ZOOM FULL COLOR 4560070 INTELBRAS
21171;7896637682985;CAMPAINHA S/FIO C/BATERIA CIB 100  INTELBRAS 4529100
24590;7899298632542;CAMPAINHA S/FIO C/BATERIA CIB 101  INTELBRAS 4522000 PRETA
24508;7899298632603;CAMPAINHA S/FIO C/BATERIA CIB 101  INTELBRAS 4522001 BRANCO
21172;7896637683043;CAMPAINHA S/FIO C/BATERIA CIK 200  INTELBRAS 4529200
17914;7896637681070;CANAL DE GRAVACAO INTELBRAS 9940005 (LICENCA)
27192;7899298678304;CANCELA ALTO FLUXO AF 3000 INTELBRAS 4660151
23697;7896637638050;CANETA FERRAMENTA VTOOLS 1000 CF INTELBRAS 4570102
24956;7899298638322;CAPA P/ CONECTOR CONEX 1000 RJ45 CAT5E - 10 UN INTELBRAS 4568041
24948;7899298638339;CAPA P/ CONECTOR CONEX 1000 RJ45 CAT6 - 10 UN INTELBRAS 4568042
25733;7899298622420;CAPA PLASTICA AUT. DESL. STRAT DR400/DR600/DC800 (10PCS) INTELBRAS 4660931
25715;7899298621485;CAPACITOR P/ MOTOR INTELBRAS 12UF 400V (4PCS) 4660901
25725;7899298621454;CAPACITOR P/ MOTOR INTELBRAS 15UF 400V (4 PCS) 4660902
25716;7899298632269;CAPACITOR P/ MOTOR INTELBRAS 35UF 250V (4PCS) 4660904
25717;7899298632276;CAPACITOR P/ MOTOR INTELBRAS 45UF 250V (4PCS) 4660906
25557;7899298656708;CARREGADOR USB AC/DC USB PRETO EC 1 FAST 4820105 INTELBRAS
25472;7899298656715;CARREGADOR USB EC 10 POWER 20W INTELBRAS BRANCO 4820103
25473;7899298656739;CARREGADOR USB EC 10 POWER 20W INTELBRAS PRETO 4820104
25474;7899298656746;CARREGADOR USB EC 11 POWER 20W 2 PORTAS INTELBRAS PRETO 4820106
25480;7899298656753;CARREGADOR USB VEICULAR UNIVERSAL ECV 11 POWER 38W INTELBRAS 4820107
25330;7896637625593;CARREGADOR VEICULAR UNIVERSAL 2 PORTAS USB INTELBRAS ECV 2 FAST 4820038
19587;7896637660709;CARTÃO DE ACIONAMENTO POR APROX RFID 125KHZ TH 2000 INTELBRAS 4684001
16631;7896637647434;CARTAO DE ACIONAMENTO POR APROXIMACAO RFID INTELBRAS 4504500 XID1000
19586;7896637660723;CARTAO DE ACIONAMENTO POR APROXIMACAO RFID TH161L INTELBRAS 4684003
25868;7899298643982;CARTAO SDCARD 128GB 100MB/S 3000 CICLOS SIS. RAST. VEICULAR INTELBRAS 4600039
25761;7899298623366;CATRACA BALCAO CAB 3000 UC INTELBRAS 4664130
25192;7899298618058;CATRACA PEDESTAL CAB 3000 UC INTELBRAS 4663160
27063;7899298620525;CATRACA PEDESTAL CAP 3000 INTELBRAS 4663150
25847;7899298625865;CENTRAL ALARME CONTRA ROUBO AMT 8000 PRO INTELBRAS 4543589
25659;7899298652793;CENTRAL ALARME INTRUSAO AMT 1000 SMART INTELBRAS 4540055
25455;7899298621898;CENTRAL ALARME INTRUSAO AMT 2018 E SMART INTELBRAS 4543578
26684;7899298676133;CENTRAL AUTOMACAO RESIDENCIAL MCA 1002 INTELBRAS 4690013
23835;7896637627672;CENTRAL AUTOMATIZADOR CI-1000 INTELBRAS 4661102
23834;7896637626118;CENTRAL AUTOMATIZADOR CP-1000 INTELBRAS 4661100
26332;7899298637950;CENTRAL AUTOMATIZADOR INVERSORA CI-2000 INTELBRAS 4661200
22922;7896637696005;CENTRAL COLETIVA COLLECTIVE 12  INTELBRAS 4500032
26090;7899298658030;CENTRAL COLETIVA COLLECTIVE 12 I INTELBRAS 4500028
26036;7899298653233;CENTRAL COLETIVA COLLECTIVE 16 I INTELBRAS 4500038
26006;7899298653226;CENTRAL COLETIVA COLLECTIVE 20I INTELBRAS 4500039
26008;7899298644996;CENTRAL COLETIVA COLLECTIVE 24I INTELBRAS 4500040
22393;7896637695985;CENTRAL COLETIVA COLLECTIVE 4  INTELBRAS 4500030
26039;7899298663867;CENTRAL COLETIVA COLLECTIVE 4 I INTELBRAS 4500029
22392;7896637695992;CENTRAL COLETIVA COLLECTIVE 8  INTELBRAS 4500031
26005;7899298664024;CENTRAL COLETIVA COLLECTIVE 8I INTELBRAS 4500027
18373;7896637672832;CENTRAL COMUNIC 16 INTELBRAS (SEM RAMAIS) 4503003
16753;7896637648479;CENTRAL COMUNIC 48 BASICA INTELBRAS 4503001 (COMUNICACAO CONDOMINIAL)
15314;7896637626392;CENTRAL CP 112 BASICA INTELBRAS 4920433 (C/EMB)
15318;7896637626958;CENTRAL CP 24 LIGHT INTELBRAS 4920522
23548;7896637686587;CENTRAL DE ALARME  AMT 2018 E3G  INTELBRAS 4543540
19423;7896637677295;CENTRAL DE ALARME AMT 1016 NET CONTRA  INTELBRAS 4543509
16752;7896637613491;CENTRAL DE ALARME AMT 2008 INTELBRAS 4390163
15339;7896637613507;CENTRAL DE ALARME AMT 2010 INTELBRAS 4390164
15695;7896637616515;CENTRAL DE ALARME AMT 2018E IP INTELBRAS 4390179
15696;7896637613620;CENTRAL DE ALARME AMT 2018EG(IP C/GPRS) INTELBRAS 4390176
20564;7896637675574;CENTRAL DE ALARME AMT 2110 CONTRA ROUBO INTELBRAS 4543507
20563;7896637673754;CENTRAL DE ALARME AMT 2118 EG CONTRA ROUBO INTELBRAS 4543506
18053;7896637631891;CENTRAL DE ALARME AMT 3010 PLUS INTELBRAS 4390191
17023;7896637665797;CENTRAL DE ALARME AMT 4010 SMART INTELBRAS 4542300
15334;7896637613460;CENTRAL DE ALARME ANM 2003 INTELBRAS 4390160
15335;7896637613477;CENTRAL DE ALARME ANM 2004 MF INTELBRAS 4390161
15336;7896637625647;CENTRAL DE ALARME ANM 3004 ST INTELBRAS 4390193
15337;7896637625630;CENTRAL DE ALARME ANM 3008 ST INTELBRAS 4390189
22005;7896637600170;CENTRAL DE ALARME C/ BATERIA AMT 2118 EG CONTRA ROUBO INTELBRAS 4543556
25486;7899298627944;CENTRAL DE ALARME CONTRA ROUBO AMT 8000 LITE INTELBRAS 4543590
22476;7896637625043;CENTRAL DE ALARME CONTRA ROUBO ANM 24 NET INTELBRAS 4543564
20217;7896637679497;CENTRAL DE ALARME CONTRA ROUBO INTELBRAS AMT 4010 SMART 4543517
21140;7896637678964;CENTRAL DE ALARME CONTRA ROUBO INTELBRAS ANM 24 NET 4543512
26596;7896637696463;CENTRAL DE ALARME DE INCENDIO CONVENCIONAL CIC 12L INTELBRAS 4610012
18663;7896637673518;CENTRAL DE ALARME DE INCENDIO CONVENCIONAL CIC24L INTELBRAS 4610099
26264;7896637688833;CENTRAL DE ALARME DE INCENDIO CONVENCIONAL S/ BATERIA CIC06L INTELBRAS 4610007
24610;7899298616962;CENTRAL DE ALARME DE INCENDIO ENDERECAVEL CIE1060 INTELBRAS 4611060
18662;7896637673723;CENTRAL DE ALARME DE INCENDIO ENDERECAVEL CIE1125 INTELBRAS 4610100
18719;7896637673730;CENTRAL DE ALARME DE INCENDIO ENDERECAVEL CIE1250 INTELBRAS 4610101
18720;7896637673747;CENTRAL DE ALARME DE INCENDIO ENDERECAVEL CIE2500 INTELBRAS 4610102
17295;7896637648912;CENTRAL DE ALARME DE INCENDIO PREDIAL SLIM 4 LACOS INTELBRAS 4610080
21964;7896637600224;CENTRAL DE ALARME INTRUSAO AMT 1016 NET C/BATERIA  INTELBRAS 4543554
21962;7896637600194;CENTRAL DE ALARME INTRUSAO AMT 2018E C/BATERIA INTELBRAS 4543552
21963;7896637600217;CENTRAL DE ALARME INTRUSAO AMT 2018EG C/BATERIA INTELBRAS 4543553
21531;7896637679459;CENTRAL DE ALARME SEM FIO CONTRA ROUBO AMT 8000 INTELBRAS 4543516
22475;7896637623933;CENTRAL DE ALARME S/FIO CONTRA ROUBO AMT 8000 INTELBRAS 4543563
21965;7896637600187;CENTRAL DE ALARMEINTRUSAO AMT 4010 SMART C/BATERIA INTELBRAS 4543555
26611;7899298660521;CENTRAL DE AUTOMAÇÃO RESIDENCIAL MCA 1001 INTELBRAS 4690008
23456;7896637643153;CENTRAL DE AUTOMACAO SMART ICA 1001 INTELBRAS 4690010
23710;7896637643146;CENTRAL DE PORTARIA BÁSICA - COMUNIC 80 INTELBRAS 4500037
