codigo_de_barras;nome_produto;imagem;comprimento;largura;altura;dimensoes_unidade;peso;peso_unidade
7899744002691;Cabo Patch Info - Patch Cord Cat5E Ftp - 2M - Amarelo;https://m.media-amazon.com/images/I/61JDaBNa4HL.__AC_SY300_SX300_QL70_ML2_.jpg;14;13;2;centímetros;60;g;
7899744002684;Cabo De Rede Patch Cord Cat5E Ftp 2 Metro Azul;https://m.media-amazon.com/images/I/51isqw2lktL.__AC_SY300_SX300_QL70_ML2_.jpg;19;11.4;1.2;centímetros;100;g;
7899744007818;Cabo Patch Info - Patch Cord Cat5E Ftp - 2M - Branco;https://m.media-amazon.com/images/I/61JoDuxUW4L.__AC_SY300_SX300_QL70_ML2_.jpg;17.3;15;2;centímetros;60;g;
7899744002660;Cabo Patch Info - Patch Cord Cat5E Ftp - 2M - Vermelho;https://m.media-amazon.com/images/I/51ANQ4n4YDL.__AC_SX300_SY300_QL70_ML2_.jpg;20;15;1;centímetros;50;g;
7899744005548;Cabo P2+Rca Fitz - P2 Estéreo X 2 Rca Macho Plug Metal - 5M;https://m.media-amazon.com/images/I/61PcRu4njtL.__AC_SX300_SY300_QL70_ML2_.jpg;21;14.8;3.2;centímetros;0.21;g;
7898554601902;Cabo P2ST X P2ST 1, 5m PLC-201 Preto FORTREK, Fortrek, Outros acessórios para notebooks;https://m.media-amazon.com/images/I/41petioJhmL.__AC_SX300_SY300_QL70_ML2_.jpg;16;7.2;0.6;centímetros;49;g;
7898566204115;Cabo Stereo P2 X J2 3 Metros Preto;https://m.media-amazon.com/images/I/51IOV+fiwoL._AC_SY300_SX300_.jpg;15;12;2;centímetros;20;g;
7899744007825;PIX Cabo De Audio P2Xp2 Estereo 1,8Mts Branco, Santana Centro, 018-1112;https://m.media-amazon.com/images/I/41ZfvhTVW+L._AC_SY300_SX300_.jpg;22.6;12;0.6;centímetros;0.04;g;
7898566202876;Cabo P2 X P2 Preto 1,80 Metros GOLD;https://m.media-amazon.com/images/I/414dlKQrbTL.__AC_SX300_SY300_QL70_ML2_.jpg;150;40;20;centímetros;42;g;
7899718703449;Cabo P2 para P2 Estereo com 3 Metros EXBOM CBX-A2P230 EXBOM;https://m.media-amazon.com/images/I/61fCRwS3uFL.__AC_SX300_SY300_QL70_ML2_.jpg;15.9;12.1;1.9;centímetros;150;gramas;
7898615153975;Cabo de Áudio P2 x 2 Rca X-cell Xc-p2-2rca-2m 2mt;https://m.media-amazon.com/images/I/51Ru7l50CcL.__AC_SX300_SY300_QL70_ML2_.jpg;18.4;10.7;1.4;centímetros;170;g;
7895194175695;Cabo P2 4C x Usb-A Femea 15 Cm Preto;https://m.media-amazon.com/images/I/315pkNa7t2L._SY445_SX342_QL70_ML2_.jpg;;;;;
7899744028622;5+ Chip Sce Cabo Sata Duplo Y Para Fonte 15cm;https://m.media-amazon.com/images/I/71yP6f2cZmL.__AC_SX300_SY300_QL70_ML2_.jpg;22;10.7;1.1;centímetros;30;g;
7899744029445;5+ 018-0052 Cabo Tipo C Mobile x USB A Macho 5GB, Branco, 1.2 cm;https://m.media-amazon.com/images/I/511kZAjhqVL.__AC_SX300_SY300_QL70_ML2_.jpg;14;4.4;2.8;centímetros;160;g;
7899744025225;CABO DE FORCA NOTEBOOK TRIPOLAR 1,5M PRETO 3333 / UN/CHIP SCE;https://m.media-amazon.com/images/I/41m7HMT3cVL.__AC_SX300_SY300_QL70_ML2_.jpg;21;10;2;centímetros;116;g;
