codigo_de_barras;nome_produto;imagem;comprimento;largura;altura;dimensoes_unidade;peso;peso_unidade
7896637685719;Acionador de Incêndio Manual Endereçável com Sirene AME 522 4610522 Intelbras;https://m.media-amazon.com/images/I/515EKCpZjWL.__AC_SX300_SY300_QL70_ML2_.jpg;16;14;11;cm;200;g;
7896637685726;ACIONADOR MANUAL ENDEREÇÁVEL S/SIRENE AME 521 INTELBRAS;https://m.media-amazon.com/images/I/519rFyDqyBL.__AC_SX300_SY300_QL70_ML2_.jpg;10;9;7;centímetros;60;g;
7899298610670;intelbras Acionador de Portão Wi-Fi Smart IGD 110 Compatível com Alexa Branco;https://m.media-amazon.com/images/I/41GfXojOI8L.__AC_SX300_SY300_QL70_ML2_.jpg;15.8;11.2;5.2;centímetros;128;g;
7899298667865;Acionador Wi-fi Smart MCP 1001 Branco Intelbras;https://m.media-amazon.com/images/I/61rphOeYXNL.__AC_SY300_SX300_QL70_ML2_.jpg;15.8;11.4;4.8;centímetros;180;g;
7898566205143;Adaptador Display Portátil para HDMI, Storm, 15 cm;https://m.media-amazon.com/images/I/51-Ci6oziZL.__AC_SY300_SX300_QL70_ML2_.jpg;21.4;12;1.2;centímetros;49;g;
7898566205150;Adaptador Display Portátil Para VGA 15cm ADAP0044 Branco STORM, Storm, Outros acessórios para notebooks;https://m.media-amazon.com/images/I/51ccKqO+ItL._AC_SX300_SY300_.jpg;22;12;1.4;centímetros;48;g;
7898615157348;Adaptador P2 x P3 Headset Fone Microfone e Console;https://m.media-amazon.com/images/I/41OQqKfoAsL.__AC_SX300_SY300_QL70_ML2_.jpg;16;12;3;centímetros;40;g;
7898555215443;Cabo Adaptador HDMI Fêmea para Mini DisplayPort PlusCable Preto ADP-104BK - Suporta Resoluções Full HD Com Tranferência de Áudio;https://m.media-amazon.com/images/I/41R+kSs1MIL._AC_SY300_SX300_.jpg;16.2;6;0.4;centímetros;15;g;
7896586816301;Pino Adaptador Reverso 2P + T 10A 250V Branco DANEVA;https://m.media-amazon.com/images/I/41kwooODdRL.__AC_SX300_SY300_QL70_ML2_.jpg;;milímetros;20;g;
7898555215412;Cabo Adptador HDMI Fêmea para USB-C Macho PlusCable Preto ADP-303BK - Contém USB 3.1 Suporta Resoluções 4K Compatível com Celular,Tablet,Computador Com Tranferência de Áudio;https://m.media-amazon.com/images/I/41sMppPWc4L.__AC_SX300_SY300_QL70_ML2_.jpg;15.8;10.2;2;centímetros;15;g;
7898922999518;UBIQUITI ACCESS POINT UNIFI-LR MIMO 300MBPS LONGO ALCANCE;https://m.media-amazon.com/images/I/41A-IF2qqGL.__AC_SX300_SY300_QL70_ML2_.jpg;26;26;9;centímetros;600;g;
7899298651390;Adaptador Elétrico 2 tomadas 2 USB EAC 202 Preto Intelbras;https://m.media-amazon.com/images/I/71qimkjzwKL.__AC_SX300_SY300_QL70_ML2_.jpg;12.6;7.4;6;centímetros;140;g;
7899298651383;Adaptador Elétrico 2 tomadas 2 USB EAC 202 Branco Intelbras;https://m.media-amazon.com/images/I/61kdyyHvWvL.__AC_SX300_SY300_QL70_ML2_.jpg;13;7.6;6.2;centímetros;140;g;
7898555215481;Adaptador DisplayPort Macho para HDMI Fêmea PlusCable Preto ADP-103BK - Conector banhado à ouro, Resolução FullHD, DisplayPort 1.4 e HDMI 1.4, Pequeno;https://m.media-amazon.com/images/I/51klU-F-FbL.__AC_SX300_SY300_QL70_ML2_.jpg;16;10;2;centímetros;40;g;
7898587271455;Adaptador Duo audio e recarga para Iphone - OEX AD200 - Prata;https://m.media-amazon.com/images/I/312sk7GN8lL.__AC_SX300_SY300_QL70_ML2_.jpg;10;6.5;1.4;centímetros;100;g;
7898575248155;Pix, 003-8600, Adaptador DVI - DVI 24+1 Macho Para HDMI Femea;https://m.media-amazon.com/images/I/51w54g1UeGL.__AC_SY300_SX300_QL70_ML2_.jpg;10;8;1.2;centímetros;40;g;
7898555215450;PlusCable Cabo Adaptador DVI Fêmea para Mini DP Macho Preto - Suporta Resoluções Full HD ADP-204BK;https://m.media-amazon.com/images/I/41QfUDuRSYL.__AC_SX300_SY300_QL70_ML2_.jpg;15.6;9.4;1.6;centímetros;20;g;
7899018443168;PINO ADAP-PINO TRI NOVO P/TOM TRI ANT-PT;https://m.media-amazon.com/images/I/51gd6EEW2aL.__AC_SY300_SX300_QL70_ML2_.jpg;12.8;4;3.8;centímetros;240;g;
7898575246212;Pix, 003-8603, Adaptador HDMI PLA stico - HDMI Macho Para HDMI Femea 90 Graus;https://m.media-amazon.com/images/I/61kRiLuWnWL.__AC_SY300_SX300_QL70_ML2_.jpg;10.2;7.8;1.4;centímetros;20;g;
7899744026604;Pix, 003-8503, Adaptador Micro HDMI PLA stico - Micro HDMI Macho Para HDMI Femea;https://m.media-amazon.com/images/I/61GSLKimw5L.__AC_SX300_SY300_QL70_ML2_.jpg;9.8;7.6;1;centímetros;10;g;
7899838822013;Adaptador 2 Saidas 2P+T com 2 Portas USB 2.1A Multilaser - WI331;https://m.media-amazon.com/images/I/41wAPP+9dkL._AC_SY300_SX300_.jpg;10.4;4.2;3.2;centímetros;90;g;
7899744038591;5+, 003-0140, Adaptador Otg Tipo C 3.1 Para USB Femea;https://m.media-amazon.com/images/I/61VgG6WUrJS.__AC_SX300_SY300_QL70_ML2_.jpg;14.4;10.4;1.6;centímetros;20;g;
7898575245994;Adaptador P10 Estéreo para 2 J10 Estéreo Chipsce - 003-0680;https://m.media-amazon.com/images/I/5196A5mbxFL.__AC_SX300_SY300_QL70_ML2_.jpg;6.3;2.9;1.4;centímetros;10;g;
7899838879659;Adaptador P2-P3 Preto Multilaser - WI409;https://m.media-amazon.com/images/I/61-0jqbktaL.__AC_SY300_SX300_QL70_ML2_.jpg;10;7.5;2;centímetros;10;g;
7897020622779;Adaptador SMS para 01 tomada padrao novo - 64120;https://m.media-amazon.com/images/I/51HV08TH7GL.__AC_SX300_SY300_QL70_ML2_.jpg;14.2;9.6;3.7;centímetros;27;g;
7898566206430;Cabo Adaptador USB Tipo C Macho para HDMI Femea, Storm, ADAP0056, Cabos para Computadores e Notebooks, Branco;https://m.media-amazon.com/images/I/51TxCN0iTHL.__AC_SX300_SY300_QL70_ML2_.jpg;20.4;11.8;1.6;centímetros;22;g;
